unix_time,track_id,name,u,v,n_detections
1774586718.074819,1162,Small_House_37,15.33,451.48,14
1774586718.074819,1180,Medium_House_Prefab_01_23176,596.06,441.11,14
1774586718.074819,1154,Porch_Middle_5_Blueprint,100.86,449.98,14
1774586718.252455,1173,Car_14,402.50,444.62,15
1774586718.252455,1178,Car_30,181.67,474.24,15
1774586718.252455,1172,Car_60,371.12,466.50,15
1774586718.252455,1168,Tree_16,58.61,450.25,15
1774586718.252455,1135,Tree_5,94.95,460.46,15
1774586718.252455,1150,Tree_874,150.56,431.51,15
1774586718.252455,1081,InstancedFoliageActor_0,320.00,180.65,15
1774586718.252455,1155,Small_House_01,167.78,478.93,15
1774586718.252455,1179,Small_House_13,322.18,425.13,15
1774586718.252455,1144,Small_House_15,191.77,421.70,15
1774586718.252455,1170,Small_House_36,29.34,462.14,15
1774586718.252455,1162,Small_House_37,10.71,458.52,15
1774586718.252455,1180,Medium_House_Prefab_01_23176,594.02,438.11,15
1774586718.252455,1154,Porch_Middle_5_Blueprint,93.81,453.24,15
1774586718.252455,1181,Small_House_11,504.45,433.61,15
1774586718.450867,1135,Car_139,110.75,477.06,17
1774586718.450867,1173,Car_14,398.51,430.29,17
1774586718.450867,1178,Car_30,180.60,468.34,17
1774586718.450867,1154,Car_63,95.37,433.96,17
1774586718.450867,1168,Tree_16,56.79,449.45,17
1774586718.450867,1150,Tree_5,93.89,458.35,17
1774586718.450867,1170,Tree_871,97.86,406.18,17
1774586718.450867,1144,Tree_874,148.19,428.20,17
1774586718.450867,1081,InstancedFoliageActor_0,320.00,179.77,17
1774586718.450867,1155,Small_House_01,168.25,475.23,17
1774586718.450867,1179,Small_House_13,319.10,413.70,17
1774586718.450867,1172,Small_House_3,320.51,460.36,17
1774586718.450867,1162,Small_House_36,27.56,461.41,17
1774586718.450867,1180,Medium_House_Prefab_01_23176,589.61,416.74,17
1774586718.450867,1182,Porch_Middle_5_Blueprint,91.25,451.06,17
1774586718.450867,1183,Small_House_15,189.18,414.49,17
1774586718.450867,1184,Small_House_37,8.35,458.35,17
1774586718.652133,1173,Car_14,388.00,398.84,22
1774586718.652133,1180,Car_21,639.88,441.42,22
1774586718.652133,1183,Car_30,178.00,438.75,22
1774586718.652133,1168,House_Base_Quart_10,57.41,475.11,22
1774586718.652133,1150,House_Base_Quart_19,74.60,467.23,22
1774586718.652133,1162,Tree_16,54.89,437.70,22
1774586718.652133,1182,Tree_5,93.30,445.60,22
1774586718.652133,1170,Tree_871,93.71,381.38,22
1774586718.652133,1144,Tree_874,145.79,404.27,22
1774586718.652133,1081,InstancedFoliageActor_0,320.00,169.18,22
1774586718.652133,1178,Small_House_01,168.18,460.49,22
1774586718.652133,1179,Small_House_13,311.62,384.51,22
1774586718.652133,1155,Small_House_15,184.68,387.79,22
1774586718.652133,1172,Small_House_3,313.43,445.34,22
1774586718.652133,1184,Small_House_36,26.16,445.08,22
1774586718.652133,1154,Small_House_37,6.59,437.34,22
1774586718.652133,1135,Porch_Middle_5_Blueprint,89.35,428.06,22
1774586718.652133,1185,Car_87,620.80,470.44,22
1774586718.652133,1186,Tree_881,607.48,417.10,22
1774586718.652133,1187,Small_House_11,481.49,383.52,22
1774586718.652133,1188,Small_House_34,634.11,434.63,22
1774586718.652133,1189,Medium_House_Prefab_01_23176,581.09,381.56,22
1774586718.852328,1184,Bench_4,10.36,468.65,25
1774586718.852328,1162,Bench_84,61.36,438.76,25
1774586718.852328,1186,Car_21,620.97,413.82,25
1774586718.852328,1144,Car_30,166.11,416.71,25
1774586718.852328,1185,Car_41,638.81,463.97,25
1774586718.852328,1188,Car_87,588.20,441.96,25
1774586718.852328,1168,House_Base_Quart_10,44.47,456.17,25
1774586718.852328,1154,House_Base_Quart_11,10.24,467.44,25
1774586718.852328,1150,House_Base_Quart_12,0.00,475.97,25
1774586718.852328,1182,House_Base_Quart_16,27.27,461.58,25
1774586718.852328,1135,House_Base_Quart_32,26.09,466.98,25
1774586718.852328,1170,Tree_16,49.14,427.78,25
1774586718.852328,1178,Tree_5,87.78,435.42,25
1774586718.852328,1155,Tree_874,132.12,383.18,25
1774586718.852328,1189,Tree_881,595.92,406.76,25
1774586718.852328,1183,Small_House_01,156.46,449.52,25
1774586718.852328,1179,Small_House_13,298.66,363.53,25
1774586718.852328,1172,Small_House_3,299.89,423.62,25
1774586718.852328,1180,Small_House_34,619.31,406.36,25
1774586718.852328,1187,Medium_House_Prefab_01_23176,557.65,359.17,25
1774586718.852328,1190,House_Base_Quart_23,0.05,476.88,25
1774586718.852328,1191,House_Base_Quart_31,4.63,477.83,25
1774586718.852328,1192,Tree_871,78.83,361.45,25
1774586718.852328,1193,Small_House_15,172.04,367.46,25
1774586718.852328,1194,Porch_Middle_5_Blueprint,75.65,407.14,25
1774586719.058960,1179,Car_14,353.01,372.88,22
1774586719.058960,1189,Car_21,587.79,411.92,22
1774586719.058960,1144,Car_30,141.81,410.40,22
1774586719.058960,1185,Car_41,618.24,459.80,22
1774586719.058960,1188,Car_87,556.55,438.57,22
1774586719.058960,1154,House_Base_Quart_10,11.02,450.04,22
1774586719.058960,1184,House_Base_Quart_16,0.61,455.57,22
1774586719.058960,1170,House_Base_Quart_19,30.08,439.06,22
1774586719.058960,1150,House_Base_Quart_32,0.00,461.18,22
1774586719.058960,1162,Tree_16,34.26,423.58,22
1774586719.058960,1178,Tree_5,74.83,431.71,22
1774586719.058960,1192,Tree_871,54.43,353.15,22
1774586719.058960,1155,Tree_874,106.43,376.57,22
1774586719.058960,1172,Tree_878,335.19,374.73,22
1774586719.058960,1180,Tree_881,583.44,408.14,22
1774586719.058960,1183,Small_House_01,129.74,446.39,22
1774586719.058960,1193,Small_House_15,149.45,360.55,22
1774586719.058960,1186,Small_House_34,604.36,405.34,22
1774586719.058960,1182,Small_House_36,2.44,417.22,22
1774586719.058960,1187,Medium_House_Prefab_01_23176,530.65,358.94,22
1774586719.058960,1194,Porch_Middle_5_Blueprint,49.43,399.91,22
1774586719.059960,1195,Small_House_13,279.48,358.77,22
1774586719.273069,1188,Car_21,547.48,432.04,15
1774586719.273069,1155,Car_30,103.77,397.90,15
1774586719.273069,1185,Car_41,571.78,473.97,15
1774586719.273069,1180,Car_87,515.93,455.99,15
1774586719.273069,1182,Tree_16,14.21,408.90,15
1774586719.273069,1178,Tree_5,56.41,421.44,15
1774586719.273069,1192,Tree_874,76.12,361.26,15
1774586719.273069,1172,Tree_878,305.05,377.62,15
1774586719.273069,1189,Tree_881,567.17,417.37,15
1774586719.273069,1183,Small_House_01,84.91,439.89,15
1774586719.273069,1195,Small_House_13,252.12,356.38,15
1774586719.273069,1193,Small_House_15,117.12,347.24,15
1774586719.273069,1186,Small_House_34,586.16,428.70,15
1774586719.273069,1187,Medium_House_Prefab_01_23176,498.07,376.31,15
1774586719.273069,1194,Porch_Middle_5_Blueprint,31.00,379.65,15
1774586719.480036,1180,Car_21,510.42,449.41,16
1774586719.480036,1192,Car_30,72.54,371.44,16
1774586719.480036,1188,Car_87,477.58,469.59,16
1774586719.480036,1182,Tree_16,0.00,384.49,16
1774586719.480036,1178,Tree_5,42.35,403.01,16
1774586719.480036,1194,Tree_871,28.82,294.34,16
1774586719.480036,1193,Tree_874,66.21,331.64,16
1774586719.480036,1189,Tree_881,549.46,424.68,16
1774586719.480036,1183,Small_House_01,64.06,419.25,16
1774586719.480036,1195,Small_House_13,229.20,345.57,16
1774586719.480036,1155,Small_House_15,92.21,321.76,16
1774586719.480036,1185,Small_House_34,553.16,445.80,16
1774586719.480036,1187,Medium_House_Prefab_01_23176,469.46,390.18,16
1774586719.480036,1196,InstancedFoliageActor_0,311.24,176.49,16
1774586719.480036,1197,Small_House_3,214.70,406.72,16
1774586719.480036,1198,Porch_Middle_5_Blueprint,17.15,342.33,16
1774586719.683565,1180,Car_21,498.05,460.90,15
1774586719.683565,1192,Car_30,63.19,358.32,15
1774586719.683565,1188,Car_87,464.26,474.28,15
1774586719.683565,1178,Tree_5,38.41,393.76,15
1774586719.683565,1194,Tree_871,27.23,274.01,15
1774586719.683565,1193,Tree_874,64.11,317.15,15
1774586719.683565,1189,Tree_881,543.31,429.28,15
1774586719.683565,1196,InstancedFoliageActor_0,308.53,184.89,15
1774586719.683565,1183,Small_House_01,59.17,405.85,15
1774586719.683565,1195,Small_House_13,222.25,341.17,15
1774586719.683565,1155,Small_House_15,86.00,309.54,15
1774586719.683565,1197,Small_House_3,204.29,402.43,15
1774586719.683565,1185,Small_House_34,540.82,451.21,15
1774586719.683565,1187,Medium_House_Prefab_01_23176,460.33,399.13,15
1774586719.683565,1198,Porch_Middle_5_Blueprint,13.85,323.35,15
1774586719.889194,1180,Car_21,510.14,463.47,18
1774586719.889194,1192,Car_30,77.24,354.50,18
1774586719.889194,1195,Car_60,267.48,382.90,18
1774586719.889194,1188,Car_87,475.54,475.23,18
1774586719.889194,1178,Tree_16,4.72,370.87,18
1774586719.889194,1183,Tree_5,45.17,392.12,18
1774586719.889194,1194,Tree_871,34.32,271.36,18
